제품ID,제품명,대분류,브랜드,정가,할인율,판매가,리뷰점수,리뷰수,제품URL,이미지URL,가로_W(mm),높이_H(mm),깊이_D(mm),소분류,카테고리코드,재고,쿠폰할인,타임세일,벤더사,가격_등급,가성비_점수,실구매가_추정,인기도_점수,리뷰_신뢰도,소재_등급,천연소재_여부,친환경_여부,관리_용이성,브랜드_등급,브랜드_원산지,색상_계열,디자인_스타일,점유면적(cm²),크기_등급,침대_사이즈,소파_인원수,식탁_인원수,무료배송_여부,설치포함_여부,배송_편의점수,1인가구_적합도,신혼부부_적합도,대가족_적합도,공간절약형_적합도,재고_여부,반려동물_적합도,A/S 책임자와 전화번호,KC 인증 필 유무,구성품,"배송,설치비용",색상,제조국,제조자,주요 소재,크기,품명,품질보증기준
G25110023177,뷰티레스트 퓨전. 슈퍼싱글 매트리스,침대,시몬스,1830000,25,1372500,0,0,https://homestyle.lge.co.kr/item?productId=G25110023177,https://static-store.lge.co.kr/goods/org/729251114000099729.jpg,1100,310,2000,침대+매트리스,2506000063,50,N,N,(주)시몬스,저가,0,1372500,49.9,0,미분류,FALSE,FALSE,3,중급,국내,미분류,기타,,미정,슈퍼싱글,,,TRUE,FALSE,1,2,0,0,1,있음,0,시몬스 고객지원실//1899-8182,상품상세참조,매트리스1,무료배송(추가비용 발생될 수 있음),혼합(상세페이지 참조),대한민국,㈜시몬스 / 해당사항 없음,"자가드원단 외, 더블 엣지 시스템","1,100(W) x 2,000(L) x 310(H)mm/ 매트리스 : 1,100(W) x 2,000(L) x 310(H)mm",뷰티레스트 퓨전. 슈퍼싱글 매트리스,관련법 및 소비자 분쟁해결 기준에 따름
G25110023180,뷰티레스트 퓨전. 킹오브킹 매트리스,침대,시몬스,3560000,25,2670000,0,0,https://homestyle.lge.co.kr/item?productId=G25110023180,https://static-store.lge.co.kr/goods/org/732251114000099732.jpg,1800,310,2075,침대+매트리스,2506000063,50,N,N,(주)시몬스,중저가,0,2670000,49.9,0,미분류,FALSE,FALSE,3,중급,국내,미분류,기타,,미정,킹,,,TRUE,FALSE,1,1,2,0,1,있음,0,시몬스 고객지원실//1899-8182,상품상세참조,매트리스1,무료배송(추가비용 발생될 수 있음),혼합(상세페이지 참조),대한민국,㈜시몬스//해당사항없음,"자가드원단 외, 더블 엣지 시스템","1,800(W) x 2,075(L) x 310(H)mm",[시몬스] 뷰티레스트 퓨전. 킹오브킹 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023199,하단매트리스 SS,침대,시몬스,560000,25,420000,0,0,https://homestyle.lge.co.kr/item?productId=G25110023199,https://static-store.lge.co.kr/goods/org/751251114000099751.jpg,1100,130,2000,침대+매트리스,2506000063,50,N,N,(주)시몬스,저가,0,420000,49.9,0,미분류,FALSE,FALSE,3,중급,국내,미분류,기타,,미정,슈퍼싱글,,,TRUE,FALSE,1,2,0,0,1,있음,0,시몬스 고객지원실//1899-8182,해당없음,하단매트리스1,무료배송(추가비용발생될 수 있음),혼합(상세이미지참조),대한민국,(주)시몬스//해당없음,원단:자가드원단외/MightySpring,"1,100(W) x 2,000(L) x 130(H)mm",[시몬스] 하단매트리스 SS,관련법 및 소비자 분쟁해결 기준에 따름
G25110023415,D2178B. 뷰티레스트 레이븐. 슈퍼싱글 침대,침대,시몬스,3560000,25,2670000,0,0,https://homestyle.lge.co.kr/item?productId=G25110023415,https://static-store.lge.co.kr/goods/org/045251114000100045.jpg,1125,1058,2048,침대 프레임,2506000061,8000,N,N,(주)시몬스,중저가,0,2670000,49.9,0,일반,FALSE,TRUE,3,중급,국내,화이트계,클래식,,미정,슈퍼싱글,,,TRUE,FALSE,1,2,0,1,1,있음,1,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1, 하단매트리스1",무료배송(추가비용 발생될 수 있음),"라이트노체, 라이트오크, 모카그레이, 블랙, 베이지",대한민국,"매트리스 : 시몬스 / 프레임 : 거송, 명진","프레임 : E0급MDF, 데코페이퍼 등 / 매트리스 : 니트원단 외, 포켓스프링","프레임 : 1,125(W) x 2,048(L) x 1,058(H)mm / 매트리스 : 1,100(W) x 2,000(L) x 270(H)mm",D2178B. 뷰티레스트 레이븐. 슈퍼싱글 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023418,D2178B. 뷰티레스트 퓨전. 라지킹 침대,침대,시몬스,4750000,25,3562500,0,0,https://homestyle.lge.co.kr/item?productId=G25110023418,https://static-store.lge.co.kr/goods/org/048251114000100048.jpg,1730,1058,2128,침대 프레임,2506000061,8000,N,N,(주)시몬스,중가,0,3562500,49.9,0,일반,FALSE,TRUE,3,중급,국내,화이트계,클래식,,미정,킹,,,TRUE,FALSE,1,1,2,1,0,있음,1,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1, 하단매트리스1",무료배송(추가비용 발생될 수 있음),"라이트노체, 라이트오크, 모카그레이, 블랙, 베이지",대한민국,"매트리스 : 시몬스 / 프레임 : 거송, 명진","프레임 : E0급MDF, 데코페이퍼 등 / 매트리스 : 자가드원단 외, 포켓스프링","프레임 : 1,730(W) x 2,128(L) x 1,058(H)mm / 매트리스 : 1,700(W) x 2,075(L) x 310(H)mm",D2178B. 뷰티레스트 퓨전. 라지킹 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023512,라시드. 뷰티레스트 탠저린. 라지킹 침대,침대,시몬스,7180000,25,5385000,0,0,https://homestyle.lge.co.kr/item?productId=G25110023512,https://static-store.lge.co.kr/goods/org/160251114000100160.jpg,1840,1308,2161,침대 프레임,2506000061,100,N,N,(주)시몬스,고가,0,5385000,49.9,0,일반,FALSE,TRUE,3,중급,국내,화이트계,클래식,,미정,킹,,,TRUE,FALSE,1,0,2,1,0,있음,0,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",무료배송(추가비용 발생될 수 있음),"화이트, 콜드그레이, 베이지",대한민국,매트리스 : 시몬스 / 프레임 : 레스타,"프레임 : E0급MDF, 스펀지, 패브릭 원단, 벨벳 원단 등 / 매트리스 : 자가드원단 외, 포켓스프링","프레임 : 1,840(W) x 2,161(L) x 1,308(H)mm / 매트리스 : 1,700(W) x 2,075(L) x 300(H)mm",라시드. 뷰티레스트 탠저린. 라지킹 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023516,라시드. 뷰티레스트 레이븐. 슈퍼싱글 침대,침대,시몬스,5040000,25,3780000,0,0,https://homestyle.lge.co.kr/item?productId=G25110023516,https://static-store.lge.co.kr/goods/org/164251114000100164.jpg,1150,1308,2086,침대 프레임,2506000061,100,N,N,(주)시몬스,중가,0,3780000,49.9,0,일반,FALSE,TRUE,3,중급,국내,화이트계,클래식,,미정,슈퍼싱글,,,TRUE,FALSE,1,2,0,1,0,있음,0,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",무료배송(추가비용 발생될 수 있음),"화이트, 콜드그레이, 베이지",대한민국,매트리스 : 시몬스 / 프레임 : 레스타,"프레임 : E0급MDF, 스펀지, 패브릭 원단, 벨벳 원단 등 / 매트리스 : 니트원단 외, 포켓스프링","프레임 : 1,150(W) x 2,086(L) x 1,308(H)mm / 매트리스 : 1,100(W) x 2,000(L) x 270(H)mm",라시드. 뷰티레스트 레이븐. 슈퍼싱글 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023520,라시드. 뷰티레스트 퓨전. 퀸 침대,침대,시몬스,5650000,25,4237500,0,0,https://homestyle.lge.co.kr/item?productId=G25110023520,https://static-store.lge.co.kr/goods/org/168251114000100168.jpg,1550,1308,2086,침대 프레임,2506000061,100,N,N,(주)시몬스,중고가,0,4237500,49.9,0,일반,FALSE,TRUE,3,중급,국내,화이트계,클래식,,미정,퀸,,,TRUE,FALSE,1,0,2,1,0,있음,0,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",무료배송(추가비용 발생될 수 있음),"화이트, 콜드그레이, 베이지",대한민국,매트리스 : 시몬스 / 프레임 : 레스타,"프레임 : E0급MDF, 스펀지, 패브릭 원단, 벨벳 원단 등 / 매트리스 : 자가드원단 외, 포켓스프링","프레임 : 1,550(W) x 2,086(L) x 1,308(H)mm / 매트리스 : 1,500(W) x 2,000(L) x 310(H)mm",라시드. 뷰티레스트 퓨전. 퀸 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023524,라시드. 뷰티레스트 허브. 킹오브킹 침대,침대,시몬스,7580000,25,5685000,0,0,https://homestyle.lge.co.kr/item?productId=G25110023524,https://static-store.lge.co.kr/goods/org/172251114000100172.jpg,1920,1308,2161,침대 프레임,2506000061,100,N,N,(주)시몬스,고가,0,5685000,49.9,0,일반,FALSE,TRUE,3,중급,국내,화이트계,클래식,,미정,킹,,,TRUE,FALSE,1,0,2,1,0,있음,0,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",무료배송(추가비용발생될 수 있음),"콜드그레이, 베이지",대한민국,매트리스 : 시몬스 / 프레임 : 레스타,"프레임 : E0급MDF, 스펀지, 패브릭 원단, 벨벳 원단 등 / 매트리스 : 자가드원단 외, 포켓스프링","프레임 : 1,920(W) x 2,161(L) x 1,308(H)mm / 매트리스 : 1,800(W) x 2,075(L) x 290(H)mm",라시드. 뷰티레스트 허브. 킹오브킹 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023527,라시드. 뷰티레스트 자스민. 킹오브킹 침대,침대,시몬스,9510000,25,7132500,0,0,https://homestyle.lge.co.kr/item?productId=G25110023527,https://static-store.lge.co.kr/goods/org/175251114000100175.jpg,1920,1308,2161,침대 프레임,2506000061,100,N,N,(주)시몬스,고가,0,7132500,49.9,0,일반,FALSE,TRUE,3,중급,국내,화이트계,클래식,,미정,킹,,,TRUE,FALSE,1,0,2,1,0,있음,0,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",무료배송(추가비용발생될 수 있음),"콜드그레이, 베이지",대한민국,매트리스 : 시몬스 / 프레임 : 레스타,"프레임 : E0급MDF, 스펀지, 패브릭 원단, 벨벳 원단 등 / 매트리스 : 자가드원단 외, 포켓스프링","프레임 : 1,920(W) x 2,161(L) x 1,308(H)mm / 매트리스 : 1,800(W) x 2,075(L) x 330(H)mm",라시드. 뷰티레스트 자스민. 킹오브킹 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023530,라시드. 뷰티레스트 퓨전. 슈퍼싱글 침대,침대,시몬스,4450000,25,3337500,0,0,https://homestyle.lge.co.kr/item?productId=G25110023530,https://static-store.lge.co.kr/goods/org/178251114000100178.jpg,1150,1308,2086,침대 프레임,2506000061,100,N,N,(주)시몬스,중가,0,3337500,49.9,0,일반,FALSE,TRUE,3,중급,국내,화이트계,클래식,,미정,슈퍼싱글,,,TRUE,FALSE,1,2,0,1,0,있음,0,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",무료배송(추가비용 발생될 수 있음),"화이트, 콜드그레이, 베이지",대한민국,매트리스 : 시몬스 / 프레임 : 레스타,"프레임 : E0급MDF, 스펀지, 패브릭 원단, 벨벳 원단 등 / 매트리스 : 자가드원단 외, 포켓스프링","프레임 : 1,150(W) x 2,086(L) x 1,308(H)mm / 매트리스 : 1,100(W) x 2,000(L) x 310(H)mm",라시드. 뷰티레스트 퓨전. 슈퍼싱글 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023531,라시드. 뷰티레스트 탠저린. 슈퍼싱글 침대,침대,시몬스,4630000,25,3472500,0,0,https://homestyle.lge.co.kr/item?productId=G25110023531,https://static-store.lge.co.kr/goods/org/179251114000100179.jpg,1150,1308,2086,침대 프레임,2506000061,100,N,N,(주)시몬스,중가,0,3472500,49.9,0,일반,FALSE,TRUE,3,중급,국내,화이트계,클래식,,미정,슈퍼싱글,,,TRUE,FALSE,1,2,0,1,0,있음,0,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",무료배송(추가비용 발생될 수 있음),"화이트, 콜드그레이, 베이지",대한민국,매트리스 : 시몬스 / 프레임 : 레스타,"프레임 : E0급MDF, 스펀지, 패브릭 원단, 벨벳 원단 등 / 매트리스 : 자가드원단 외, 포켓스프링","프레임 : 1,150(W) x 2,086(L) x 1,308(H)mm / 매트리스 : 1,100(W) x 2,000(L) x 300(H)mm",라시드. 뷰티레스트 탠저린. 슈퍼싱글 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023534,라시드. 뷰티레스트 허벌. 라지킹 침대,침대,시몬스,6250000,25,4687500,0,0,https://homestyle.lge.co.kr/item?productId=G25110023534,https://static-store.lge.co.kr/goods/org/182251114000100182.jpg,1840,1308,2161,침대 프레임,2506000061,100,N,N,(주)시몬스,중고가,0,4687500,49.9,0,일반,FALSE,TRUE,3,중급,국내,화이트계,클래식,,미정,킹,,,FALSE,FALSE,0,0,2,1,0,있음,0,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",배송/설치비용 없음(추가비용 발생될 수 있음),"화이트, 콜드그레이, 베이지",대한민국,매트리스 : 시몬스// 프레임 : 레스타,"프레임 : E0급MDF, 스펀지, 패브릭 원단, 벨벳 원단 등 / 매트리스 : 자가드원단 외, s-포켓스프링","프레임: 1,840(W) x 2,161(L) x 1,308(H)mm/매트리스: 1,700(W) x 2,075(L) x 310(H)mm",라시드. 뷰티레스트 허벌. 라지킹 침대,공정거래위원회 고시(소비자분쟁해결기준)에 의거하여 보상해드립니다
G25110023555,로울. 뷰티레스트 퓨전. 퀸 침대,침대,시몬스,5110000,25,3832500,0,0,https://homestyle.lge.co.kr/item?productId=G25110023555,https://static-store.lge.co.kr/goods/org/203251114000100203.jpg,1525,978,2340,침대 프레임,2506000061,100,N,N,(주)시몬스,중가,0,3832500,49.9,0,프리미엄,TRUE,TRUE,4,중급,국내,화이트계,모던 클래식,,미정,퀸,,,TRUE,FALSE,1,1,4,1,0,있음,3,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",무료배송(추가비용 발생될 수 있음),"네이비, 도브화이트",대한민국,"매트리스 : 시몬스 / 프레임 : 베드라인, 거송","프레임 : E0급MDF, 스펀지, 포솜, 오리털, 천연가죽, 인조가죽 등 / 매트리스 : 자가드원단 외, 포켓스프링","프레임 : 1,525(W) x 2,340(L) x 978(H)mm / 매트리스 : 1,500(W) x 2,000(L) x 310(H)mm",로울. 뷰티레스트 퓨전. 퀸 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023567,로울. 뷰티레스트 탠저린. 슈퍼싱글 침대,침대,시몬스,4030000,25,3022500,0,0,https://homestyle.lge.co.kr/item?productId=G25110023567,https://static-store.lge.co.kr/goods/org/215251114000100215.jpg,1125,978,2340,침대 프레임,2506000061,100,N,N,(주)시몬스,중가,0,3022500,49.9,0,프리미엄,TRUE,TRUE,4,중급,국내,화이트계,모던 클래식,,미정,슈퍼싱글,,,TRUE,FALSE,1,2,2,1,0,있음,3,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",무료배송(추가비용 발생될 수 있음),"네이비, 도브화이트",대한민국,"매트리스 : 시몬스 / 프레임 : 베드라인, 거송","프레임 : E0급MDF, 스펀지, 포솜, 오리털, 천연가죽, 인조가죽 등 / 매트리스 : 자가드원단 외, 포켓스프링","프레임 : 1,125(W) x 2,340(L) x 978(H)mm / 매트리스 : 1,100(W) x 2,000(L) x 300(H)mm",로울. 뷰티레스트 탠저린. 슈퍼싱글 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023569,로울. 뷰티레스트 레이븐. 퀸 침대,침대,시몬스,5870000,25,4402500,0,0,https://homestyle.lge.co.kr/item?productId=G25110023569,https://static-store.lge.co.kr/goods/org/217251114000100217.jpg,1525,978,2340,침대 프레임,2506000061,100,N,N,(주)시몬스,중고가,0,4402500,49.9,0,프리미엄,TRUE,TRUE,4,중급,국내,화이트계,모던 클래식,,미정,퀸,,,TRUE,FALSE,1,0,4,1,0,있음,3,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",무료배송(추가비용 발생될 수 있음),"네이비, 도브화이트",대한민국,"매트리스 : 시몬스 / 프레임 : 베드라인, 거송","프레임 : E0급MDF, 스펀지, 포솜, 오리털, 천연가죽, 인조가죽 등 / 매트리스 : 니트원단 외, 포켓스프링","프레임 : 1,525(W) x 2,340(L) x 978(H)mm / 매트리스 : 1,500(W) x 2,000(L) x 270(H)mm",로울. 뷰티레스트 레이븐. 퀸 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023571,로울. 뷰티레스트 레이븐. 킹오브킹 침대,침대,시몬스,8170000,25,6127500,0,0,https://homestyle.lge.co.kr/item?productId=G25110023571,https://static-store.lge.co.kr/goods/org/219251114000100219.jpg,1825,978,2420,침대 프레임,2506000061,100,N,N,(주)시몬스,고가,0,6127500,49.9,0,프리미엄,TRUE,TRUE,4,중급,국내,화이트계,모던 클래식,,미정,킹,,,TRUE,FALSE,1,0,4,1,0,있음,3,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",무료배송(추가비용발생될 수 있음),"네이비, 도브화이트",대한민국,"매트리스 : 시몬스 / 프레임 : 베드라인, 거송","프레임 : E0급MDF, 스펀지, 포솜, 오리털, 천연가죽, 인조가죽 등 / 매트리스 : 니트원단 외, 포켓스프링","프레임 : 1,825(W) x 2,420(L) x 978(H)mm / 매트리스 : 1,800(W) x 2,075(L) x 270(H)mm",로울. 뷰티레스트 레이븐. 킹오브킹 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023573,로울. 뷰티레스트 허브. 라지킹 침대,침대,시몬스,5910000,25,4432500,0,0,https://homestyle.lge.co.kr/item?productId=G25110023573,https://static-store.lge.co.kr/goods/org/221251114000100221.jpg,1725,978,2420,침대 프레임,2506000061,100,N,N,(주)시몬스,중고가,0,4432500,49.9,0,프리미엄,TRUE,TRUE,4,중급,국내,화이트계,모던 클래식,,미정,킹,,,TRUE,FALSE,1,0,4,1,0,있음,3,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",무료배송(추가비용 발생될 수 있음),"네이비, 도브화이트",대한민국,"매트리스 : 시몬스 / 프레임 : 베드라인, 거송","프레임 : E0급MDF, 스펀지, 포솜, 오리털, 천연가죽, 인조가죽 등 / 매트리스 : 자가드원단 외, 포켓스프링","프레임 : 1,725(W) x 2,420(L) x 978(H)mm / 매트리스 : 1,700(W) x 2,075(L) x 290(H)mm",로울. 뷰티레스트 허브. 라지킹 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023574,로울. 뷰티레스트 퓨전. 라지킹 침대,침대,시몬스,6180000,25,4635000,0,0,https://homestyle.lge.co.kr/item?productId=G25110023574,https://static-store.lge.co.kr/goods/org/222251114000100222.jpg,1725,978,2420,침대 프레임,2506000061,100,N,N,(주)시몬스,중고가,0,4635000,49.9,0,프리미엄,TRUE,TRUE,4,중급,국내,화이트계,모던 클래식,,미정,킹,,,TRUE,FALSE,1,0,4,1,0,있음,3,시몬스 고객지원실//1899-8182,해당없음,"프레임1, 매트리스1",무료배송(추가비용 발생될 수 있음),"네이비, 도브화이트",대한민국,"매트리스 : 시몬스 / 프레임 : 베드라인, 거송","프레임 : E0급MDF, 스펀지, 포솜, 오리털, 천연가죽, 인조가죽 등 / 매트리스 : 자가드원단 외, 포켓스프링","프레임 : 1,725(W) x 2,420(L) x 978(H)mm / 매트리스 : 1,700(W) x 2,075(L) x 310(H)mm",로울. 뷰티레스트 퓨전. 라지킹 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023578,로울. 뷰티레스트 허벌. 슈퍼싱글 침대,침대,시몬스,3460000,25,2595000,0,0,https://homestyle.lge.co.kr/item?productId=G25110023578,https://static-store.lge.co.kr/goods/org/226251114000100226.jpg,1100,300,2000,침대 프레임,2506000061,100,N,N,(주)시몬스,중저가,0,2595000,49.9,0,프리미엄,TRUE,TRUE,4,중급,국내,화이트계,모던 클래식,,미정,슈퍼싱글,,,TRUE,FALSE,1,2,2,1,1,있음,3,시몬스 고객지원실//1899-8182,해당없음,"침대프레임1, 매트리스1",무료배송(추가비용발생될 수 있음),"네이비,도브화이트",대한민국,"매트리스 : 시몬스//프레임 : 베드라인,거송","프레임:E0급MDF,스펀지,오리털,천연가죽(면피)등/매트리스:원단:자가드원단외,s-포켓스프링","매트리스:1,100(W)x2,000(L)x300(H)mm/프레임:1,125(W)x2,340(L)x978(H)mm",로울. 뷰티레스트 허벌. 슈퍼싱글 침대,관련법 및 소비자 분쟁해결 기준에 따름
G25110023579,로울. 뷰티레스트 시트러스. 슈퍼싱글 침대,침대,시몬스,3330000,28,2397600,0,0,https://homestyle.lge.co.kr/item?productId=G25110023579,https://static-store.lge.co.kr/goods/org/230251114000100230.jpg,1100,300,2000,침대 프레임,2506000061,100,N,N,(주)시몬스,중저가,0,2397600,49.9,0,프리미엄,TRUE,TRUE,4,중급,국내,화이트계,모던 클래식,,미정,슈퍼싱글,,,TRUE,FALSE,1,2,2,1,1,있음,3,시몬스 고객지원실//1899-8182,해당없음,"침대프레임1, 매트리스1",무료배송(추가비용발생될 수 있음),"네이비,도브화이트",대한민국,"매트리스 : 시몬스//프레임 : 베드라인,거송","프레임 : E0급 MDF, 스펀지, 포솜, 오리털, 천연가죽(면피), 인조가죽(PU) 등 / 매트리스 : 원단 : 자가드원단 외, 스프링 : 포켓스프링","매트리스:1,100(W)x2,000(L)x300(H)mm/프레임:1,125(W)x2,340(L)x978(H)mm",로울. 뷰티레스트 시트러스. 슈퍼싱글 침대,관련법 및 소비자 분쟁해결 기준에 따름
